id,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
4703,000001.SH,20170609,3158.4004,3147.4533,3165.9197,3146.1075,3150.3336,8.0668,0.2561,160136334,181584884.7
4704,000001.SH,20170612,3139.8766,3149.5266,3164.9502,3135.314,3158.4004,-18.5238,-0.5865,146729425,169392918.5
4705,000001.SH,20170613,3153.7429,3134.0089,3155.9895,3131.0431,3139.8766,13.8663,0.4416,128318279,148457870
4706,000001.SH,20170614,3130.674,3146.748,3149.1731,3125.3546,3153.7429,-23.0689,-0.7315,138347042,160641229.6
4707,000001.SH,20170615,3132.4863,3125.5865,3137.5854,3117.084,3130.674,1.8123,0.0579,146954245,171124529.3
4708,000001.SH,20170616,3123.1662,3126.3728,3134.2511,3117.8567,3132.4863,-9.3201,-0.2975,129652758,149215477.6
4709,000001.SH,20170619,3144.3739,3122.1578,3146.7703,3121.7787,3123.1662,21.2077,0.679,134891758,151741797.8
4710,000001.SH,20170620,3140.0136,3148.0187,3150.4646,3134.6106,3144.3739,-4.3603,-0.1387,141191802,162498014.5
4711,000001.SH,20170621,3156.2118,3148.9861,3157.0275,3132.6173,3140.0136,16.1982,0.5159,136688268,167048215.9
4712,000001.SH,20170622,3147.4532,3152.2424,3186.9823,3146.6432,3156.2118,-8.7586,-0.2775,191344006,220438439.5
4713,000001.SH,20170623,3157.873,3138.4441,3158.0474,3118.0946,3147.4532,10.4198,0.3311,154843648,175568524.1
4714,000001.SH,20170626,3185.4439,3157.0022,3187.8891,3156.9767,3157.873,27.5709,0.8731,173579211,200419302.2
4715,000001.SH,20170627,3191.1969,3183.4198,3193.4613,3172.463,3185.4439,5.753,0.1806,148201198,167523800.3
4716,000001.SH,20170628,3173.2014,3183.6334,3193.4397,3170.7859,3191.1969,-17.9955,-0.5639,146516720,162081099.7
4717,000001.SH,20170629,3188.0625,3174.9811,3188.7741,3174.2835,3173.2014,14.8611,0.4683,128755470,147249798.1
4718,000001.SH,20170630,3192.4269,3176.9481,3193.2411,3171.5703,3188.0625,4.3644,0.1369,121464543,143195603.4
4719,000001.SH,20170703,3195.9116,3191.9982,3196.2861,3177.0244,3192.4269,3.4847,0.1092,140305717,156575784.3
4720,000001.SH,20170704,3182.8039,3192.8885,3193.0644,3174.314,3195.9116,-13.1077,-0.4101,141114967,161454562.3
4721,000001.SH,20170705,3207.1342,3179.2169,3207.3095,3174.7081,3182.8039,24.3303,0.7644,148296483,173554012
4722,000001.SH,20170706,3212.444,3203.8631,3215.95,3188.7733,3207.1342,5.3098,0.1656,175809287,202209616.9
4723,000001.SH,20170707,3217.9567,3203.8225,3219.5232,3195.2905,3212.444,5.5127,0.1716,176715416,201938313.2
4724,000001.SH,20170710,3212.6319,3208.4627,3223.3402,3203.2089,3217.9567,-5.3248,-0.1655,198928010,222828311.7
4725,000001.SH,20170711,3203.0375,3201.5169,3226.908,3199.2235,3212.6319,-9.5944,-0.2986,187837262,205493366.2
4726,000001.SH,20170712,3197.5439,3201.9292,3215.1962,3177.9346,3203.0375,-5.4936,-0.1715,186900880,201799622.1
4727,000001.SH,20170713,3218.1632,3192.3615,3219.2683,3190.3393,3197.5439,20.6193,0.6448,195303611,210820896.3
4728,000001.SH,20170714,3222.4168,3212.0316,3222.9784,3204.8529,3218.1632,4.2536,0.1322,160126773,174312138.1
4729,000001.SH,20170717,3176.4648,3219.7914,3230.354,3139.5035,3222.4168,-45.952,-1.426,266205274,274653250
4730,000001.SH,20170718,3187.5672,3159.7318,3187.671,3150.1284,3176.4648,11.1024,0.3495,190623060,196452361.5
4731,000001.SH,20170719,3230.9762,3181.4015,3232.9408,3179.73,3187.5672,43.409,1.3618,272420726,269771019.5
4732,000001.SH,20170720,3244.8647,3227.5056,3246.236,3225.4328,3230.9762,13.8885,0.4299,232108392,245825421.9
4733,000001.SH,20170721,3237.9817,3236.5881,3247.7122,3231.9556,3244.8647,-6.883,-0.2121,206003251,221956909.9
4734,000001.SH,20170724,3250.5989,3230.898,3261.1046,3230.0705,3237.9817,12.6172,0.3897,233056399,250631194.2
4735,000001.SH,20170725,3243.6894,3249.1376,3261.6454,3233.1376,3250.5989,-6.9095,-0.2126,205573873,213405498.9
4736,000001.SH,20170726,3247.6748,3244.4608,3264.8483,3228.0389,3243.6894,3.9854,0.1229,213542005,228460518.5
4737,000001.SH,20170727,3249.7814,3243.765,3251.9261,3220.6366,3247.6748,2.1066,0.0649,228485945,242572081.4
4738,000001.SH,20170728,3253.2404,3240.1728,3256.3706,3232.9634,3249.7814,3.459,0.1064,182226880,198428584
4739,000001.SH,20170731,3273.0283,3252.7519,3276.9461,3251.1941,3253.2404,19.7879,0.6083,246039440,253525920.8
4740,000001.SH,20170801,3292.6383,3274.3685,3292.6383,3273.5038,3273.0283,19.61,0.5991,237194594,256419942.2
4741,000001.SH,20170802,3285.0568,3288.5183,3305.4313,3282.0377,3292.6383,-7.5815,-0.2303,266730628,279352341.7
4742,000001.SH,20170803,3272.9286,3279.9864,3293.3686,3262.1554,3285.0568,-12.1282,-0.3692,233277004,243549542.7
4743,000001.SH,20170804,3262.0809,3269.3182,3287.1929,3261.3066,3272.9286,-10.8477,-0.3314,275906340,285634760.3
4744,000001.SH,20170807,3279.4566,3257.67,3280.1035,3243.7153,3262.0809,17.3757,0.5327,231173379,231874371.8
4745,000001.SH,20170808,3281.8728,3277.1887,3285.4833,3269.6582,3279.4566,2.4162,0.0737,252043537,255770184.5
4746,000001.SH,20170809,3275.573,3277.8083,3277.9433,3263.8468,3281.8728,-6.2998,-0.192,235597907,237815125.5
4747,000001.SH,20170810,3261.7494,3269.7347,3282.519,3236.1829,3275.573,-13.8236,-0.422,240684622,251854039.7
4748,000001.SH,20170811,3208.5413,3237.9222,3245.1163,3200.7481,3261.7494,-53.2081,-1.6313,262962995,266998262.4
4749,000001.SH,20170814,3237.3602,3206.0436,3240.0517,3206.0436,3208.5413,28.8189,0.8982,190346796,209096078.7
4750,000001.SH,20170815,3251.2617,3235.2298,3263.5892,3235.1013,3237.3602,13.9015,0.4294,182297997,204595858.6
4751,000001.SH,20170816,3246.4512,3247.8525,3248.785,3228.8705,3251.2617,-4.8105,-0.148,176852051,200832533.7
4752,000001.SH,20170817,3268.4298,3253.8455,3269.1389,3251.4593,3246.4512,21.9786,0.677,203622551,228376944.2
4753,000001.SH,20170818,3268.7243,3253.2434,3275.0763,3248.0833,3268.4298,0.2945,0.009,191122483,218437740.7
4754,000001.SH,20170821,3286.9055,3274.5805,3287.5186,3270.4753,3268.7243,18.1812,0.5562,186122483,209718592.9
4755,000001.SH,20170822,3290.2257,3287.6147,3293.476,3274.941,3286.9055,3.3202,0.101,186537991,222927491.5
4756,000001.SH,20170823,3287.7049,3283.7966,3299.4572,3274.4404,3290.2257,-2.5208,-0.0766,179832208,204330421.4
4757,000001.SH,20170824,3271.5117,3287.9594,3297.9886,3266.3589,3287.7049,-16.1932,-0.4925,163468937,186245056.6
4758,000001.SH,20170825,3331.5221,3271.4608,3331.9146,3271.4608,3271.5117,60.0104,1.8343,205839482,227141029.4
4759,000001.SH,20170828,3362.6514,3336.1264,3375.0339,3336.1264,3331.5221,31.1293,0.9344,257461438,305319883.1
4760,000001.SH,20170829,3365.2261,3362.0604,3374.5947,3354.4627,3362.6514,2.5747,0.0766,219504535,268916094.8
4761,000001.SH,20170830,3363.6266,3361.8207,3376.6481,3357.0803,3365.2261,-1.5995,-0.0475,246863312,279640796.6
4762,000001.SH,20170831,3360.8103,3361.4621,3367.3581,3340.6865,3363.6266,-2.8163,-0.0837,234419781,269133107.8
4763,000001.SH,20170901,3367.1194,3365.9913,3381.9252,3358.4724,3360.8103,6.3091,0.1877,282497584,313722092.7
4764,000001.SH,20170904,3379.583,3369.7185,3381.4027,3359.1309,3367.1194,12.4636,0.3702,267427849,296348432.3
4765,000001.SH,20170905,3384.317,3377.1968,3390.8233,3371.5706,3379.583,4.734,0.1401,216552946,245596608.3
4766,000001.SH,20170906,3385.3888,3372.4277,3391.0105,3364.7645,3384.317,1.0718,0.0317,229090785,262034653.5
4767,000001.SH,20170907,3365.4974,3383.6281,3387.7956,3363.1765,3385.3888,-19.8914,-0.5876,221118685,264037023.5
4768,000001.SH,20170908,3365.2426,3364.4275,3380.8898,3353.6876,3365.4974,-0.2548,-0.0076,198405184,235160227.4
4769,000001.SH,20170911,3376.4188,3365.3506,3384.81,3360.0462,3365.2426,11.1762,0.3321,219011019,256888810.5
4770,000001.SH,20170912,3379.488,3381.487,3391.0694,3370.8519,3376.4188,3.0692,0.0909,272910319,325024952
4771,000001.SH,20170913,3384.147,3374.7185,3387.1397,3366.5412,3379.488,4.659,0.1379,194550715,230733408.9
4772,000001.SH,20170914,3371.4256,3383.47,3391.6435,3361.3335,3384.147,-12.7214,-0.3759,221306487,256744421.3
4773,000001.SH,20170915,3353.6192,3365.1454,3365.5277,3345.3283,3371.4256,-17.8064,-0.5282,219765816,252910687.8
4774,000001.SH,20170918,3362.8587,3352.5134,3371.7486,3352.5134,3353.6192,9.2395,0.2755,190319676,227938635.4
4775,000001.SH,20170919,3356.8446,3365.5315,3370.4009,3344.7054,3362.8587,-6.0141,-0.1788,191129691,220728730
4776,000001.SH,20170920,3365.9959,3352.1848,3370.0978,3346.5356,3356.8446,9.1513,0.2726,192196661,225839069.3
4777,000001.SH,20170921,3357.8123,3364.6977,3377.8844,3356.8754,3365.9959,-8.1836,-0.2431,197448695,231946124.4
4778,000001.SH,20170922,3352.5294,3347.1569,3356.4514,3334.9846,3357.8123,-5.2829,-0.1573,179234007,206583469
4779,000001.SH,20170925,3341.5487,3344.5886,3350.9612,3334.9438,3352.5294,-10.9807,-0.3275,169621293,202401690.5
4780,000001.SH,20170926,3343.5826,3336.3497,3347.1629,3332.5985,3341.5487,2.0339,0.0609,132628595,159039634
4781,000001.SH,20170927,3345.2717,3340.8219,3349.6949,3340.2989,3343.5826,1.6891,0.0505,143086945,168981337.7
4782,000001.SH,20170928,3339.6421,3343.8446,3344.6005,3336.1784,3345.2717,-5.6296,-0.1683,149444300,181955627.4
4783,000001.SH,20170929,3348.9431,3340.3109,3357.0154,3340.3109,3339.6421,9.301,0.2785,144862443,175892823
4784,000001.SH,20171009,3374.3781,3403.2458,3410.1704,3366.965,3348.9431,25.435,0.7595,191736057,227440593.9
4785,000001.SH,20171010,3382.9879,3373.3446,3384.0262,3358.7953,3374.3781,8.6098,0.2552,179423841,231148615.1
4786,000001.SH,20171011,3388.2838,3381.488,3395.7794,3379.1634,3382.9879,5.2959,0.1565,181476704,231154505.9
4787,000001.SH,20171012,3386.1,3385.5329,3390.2036,3372.5331,3388.2838,-2.1838,-0.0645,161809380,201667864.1
4788,000001.SH,20171013,3390.5233,3384.4883,3395.7484,3383.2392,3386.1,4.4233,0.1306,139954764,181118458.2
4789,000001.SH,20171016,3378.4704,3393.2055,3400.5113,3374.7687,3390.5233,-12.0529,-0.3555,174330620,221650689.8
4790,000001.SH,20171017,3372.0407,3373.2342,3382.4072,3365.5646,3378.4704,-6.4297,-0.1903,125381725,162910828.2
4791,000001.SH,20171018,3381.7937,3373.5281,3383.2323,3371.9249,3372.0407,9.753,0.2892,157228791,194298766.7
4792,000001.SH,20171019,3370.1721,3374.6444,3378.7359,3359.6284,3381.7937,-11.6216,-0.3437,158476495,187921292.3
4793,000001.SH,20171020,3378.6481,3363.5138,3379.7652,3360.1001,3370.1721,8.476,0.2515,127172851,155065093.9
4794,000001.SH,20171023,3380.699,3382.28,3385.2853,3374.705,3378.6481,2.0509,0.0607,130846289,164369441.8
4795,000001.SH,20171024,3388.2477,3376.5989,3388.6886,3374.1246,3380.699,7.5487,0.2233,139897511,178552878.9
4796,000001.SH,20171025,3396.8975,3384.8579,3398.3041,3382.0338,3388.2477,8.6498,0.2553,123131222,160060696.7
4797,000001.SH,20171026,3407.5671,3397.519,3414.2415,3391.4549,3396.8975,10.6696,0.3141,183768625,238596126.8
4798,000001.SH,20171027,3416.8124,3404.4978,3421.1026,3402.1141,3407.5671,9.2453,0.2713,170257173,212377188
4799,000001.SH,20171030,3390.3371,3413.8679,3419.7315,3357.2762,3416.8124,-26.4753,-0.7749,208349286,257776652.9
4800,000001.SH,20171031,3393.3417,3380.999,3397.0988,3376.1238,3390.3371,3.0046,0.0886,153498206,199929584.5
4801,000001.SH,20171101,3395.9125,3393.9678,3410.3519,3388.5978,3393.3417,2.5708,0.0758,180566127,231978378.2
4802,000001.SH,20171102,3383.3095,3391.652,3391.652,3372.2131,3395.9125,-12.603,-0.3711,166864267,210014970.7
4803,000001.SH,20171103,3371.7441,3377.7356,3380.57,3347.3603,3383.3095,-11.5654,-0.3418,172714790,207437946.2
4804,000001.SH,20171106,3388.1742,3369.685,3389.3826,3356.5337,3371.7441,16.4301,0.4873,154636468,204311225.5
4805,000001.SH,20171107,3413.5748,3389.4721,3415.1482,3387.9459,3388.1742,25.4006,0.7497,190571746,242595949.4
4806,000001.SH,20171108,3415.4602,3409.1474,3434.4918,3404.8811,3413.5748,1.8854,0.0552,185436470,242025594.1
4807,000001.SH,20171109,3427.7946,3410.6723,3428.7704,3408.6186,3415.4602,12.3344,0.3611,158650426,205433672.3
4808,000001.SH,20171110,3432.6731,3423.1846,3438.7924,3414.3286,3427.7946,4.8785,0.1423,189276503,255772110
4809,000001.SH,20171113,3447.8358,3435.1839,3449.1638,3435.0849,3432.6731,15.1627,0.4417,205389054,266738129.8
4810,000001.SH,20171114,3429.5482,3446.5453,3450.4949,3419.6919,3447.8358,-18.2876,-0.5304,196472674,267435423.3
4811,000001.SH,20171115,3402.5245,3416.2112,3423.7495,3396.381,3429.5482,-27.0237,-0.788,168792076,239734189.1
4812,000001.SH,20171116,3399.2503,3393.1937,3409.6532,3390.5888,3402.5245,-3.2742,-0.0962,156684332,220862463
4813,000001.SH,20171117,3382.9075,3392.6834,3403.2855,3373.2956,3399.2503,-16.3428,-0.4808,249458153,313750356.1
4814,000001.SH,20171120,3392.3988,3361.3563,3393.1063,3337.116,3382.9075,9.4913,0.2806,176524683,228308136.8
4815,000001.SH,20171121,3410.4977,3382.3595,3419.802,3377.5989,3392.3988,18.0989,0.5335,196871803,265303849.9
4816,000001.SH,20171122,3430.4643,3417.3313,3442.1777,3404.2865,3410.4977,19.9666,0.5854,213567093,273674733.4
4817,000001.SH,20171123,3351.9182,3425.0093,3429.4237,3342.3324,3430.4643,-78.5461,-2.2897,215265393,270469024
4818,000001.SH,20171124,3353.8207,3340.3842,3360.7459,3328.3339,3351.9182,1.9025,0.0568,159569663,207623884.9
4819,000001.SH,20171127,3322.2298,3346.6567,3347.0506,3315.2642,3353.8207,-31.5909,-0.9419,166439170,205803398.5
4820,000001.SH,20171128,3333.657,3311.2322,3333.7998,3300.7808,3322.2298,11.4272,0.344,138247799,167062933.4
4821,000001.SH,20171129,3337.862,3335.5671,3343.0624,3305.5721,3333.657,4.205,0.1261,183805932,217769438.1
4822,000001.SH,20171130,3317.1884,3328.6427,3340.9201,3306.2832,3337.862,-20.6736,-0.6194,156595851,192076785.1
4823,000001.SH,20171201,3317.6174,3315.1051,3324.5161,3302.4398,3317.1884,0.429,0.0129,139198300,177490258
4824,000001.SH,20171204,3309.6183,3310.3814,3323.9961,3304.1034,3317.6174,-7.9991,-0.2411,148053288,185025359.6
4825,000001.SH,20171205,3303.6751,3301.6906,3315.7373,3300.5117,3309.6183,-5.9432,-0.1796,208278862,243489600.1
4826,000001.SH,20171206,3293.9648,3291.3128,3296.2013,3254.6108,3303.6751,-9.7103,-0.2939,151604452,179174378.9
4827,000001.SH,20171207,3272.0542,3283.2791,3291.2817,3259.1637,3293.9648,-21.9106,-0.6652,132105900,161764588.9
4828,000001.SH,20171208,3289.9924,3264.4776,3297.1304,3258.7593,3272.0542,17.9382,0.5482,133209314,165761649.8
4829,000001.SH,20171211,3322.1956,3290.4881,3322.6736,3288.2949,3289.9924,32.2032,0.9788,131965984,172986431.4
4830,000001.SH,20171212,3280.8136,3320.3103,3320.3103,3280.3291,3322.1956,-41.382,-1.2456,124604827,160978615.2
4831,000001.SH,20171213,3303.0373,3278.3968,3304.0101,3273.3248,3280.8136,22.2237,0.6774,111998647,145295312
4832,000001.SH,20171214,3292.4385,3302.9322,3309.5295,3282.5732,3303.0373,-10.5988,-0.3209,120544235,151346087.7
4833,000001.SH,20171215,3266.1371,3287.5292,3287.5292,3259.3883,3292.4385,-26.3014,-0.7988,130940618,161877917.4
4834,000001.SH,20171218,3267.9224,3268.0335,3280.5438,3254.1775,3266.1371,1.7853,0.0547,120700389,149738224.1
4835,000001.SH,20171219,3296.5384,3266.0191,3296.9398,3266.0191,3267.9224,28.616,0.8757,115140134,150786582.7
4836,000001.SH,20171220,3287.6057,3296.7403,3300.2124,3276.1201,3296.5384,-8.9327,-0.271,137745118,167961847.9
4837,000001.SH,20171221,3300.0593,3281.1179,3309.2233,3267.4042,3287.6057,12.4536,0.3788,142127927,173740095.6
4838,000001.SH,20171222,3297.063,3297.6852,3307.3276,3293.4415,3300.0593,-2.9963,-0.0908,124047326,152099443.9
4839,000001.SH,20171225,3280.461,3296.2106,3312.2998,3270.4407,3297.063,-16.602,-0.5035,146893635,177293589.9
4840,000001.SH,20171226,3306.1246,3277.8372,3307.2994,3274.3274,3280.461,25.6636,0.7823,142434501,174679263.8
4841,000001.SH,20171227,3275.7828,3302.4612,3307.0798,3270.349,3306.1246,-30.3418,-0.9177,162674890,198264675.2
4842,000001.SH,20171228,3296.3847,3272.2913,3304.0962,3263.7282,3275.7828,20.6019,0.6289,175371670,208019859.6
4843,000001.SH,20171229,3307.1721,3295.2461,3308.2249,3292.7699,3296.3847,10.7874,0.3272,141586836,170356755.1
4844,000001.SH,20180102,3348.3259,3314.0307,3349.053,3314.0307,3307.1721,41.1538,1.2444,202278860,227788461.1
4845,000001.SH,20180103,3369.1084,3347.7428,3379.9152,3345.2887,3348.3259,20.7825,0.6207,213836149,258366523.2
4846,000001.SH,20180104,3385.7102,3371,3392.8264,3365.2954,3369.1084,16.6018,0.4928,206955288,243090768.7
4847,000001.SH,20180105,3391.7501,3386.464,3402.0694,3380.245,3385.7102,6.0399,0.1784,213060681,248187840.5
4848,000001.SH,20180108,3409.4795,3391.5528,3412.7307,3384.5591,3391.7501,17.7294,0.5227,236165106,286213219.1
4849,000001.SH,20180109,3413.8996,3406.1116,3417.2278,3403.5869,3409.4795,4.4201,0.1296,191488551,238249975.1
4850,000001.SH,20180110,3421.8343,3414.1128,3430.2139,3398.8423,3413.8996,7.9347,0.2324,209094997,254515441.3
4851,000001.SH,20180111,3425.3449,3415.585,3426.4829,3405.639,3421.8343,3.5106,0.1026,173812133,218414134.1
4852,000001.SH,20180112,3428.9407,3423.8793,3435.4239,3417.9802,3425.3449,3.5958,0.105,174063404,215961455.7
4853,000001.SH,20180115,3410.4882,3428.9508,3442.5008,3402.312,3428.9407,-18.4525,-0.5381,232009283,286362732.9
4854,000001.SH,20180116,3436.594,3403.4694,3437.5827,3401.9606,3410.4882,26.1058,0.7655,211475468,266578815.2
4855,000001.SH,20180117,3444.6713,3438.5762,3465.2049,3430.5114,3436.594,8.0773,0.235,261045030,316532678.9
4856,000001.SH,20180118,3474.754,3449.881,3476.546,3448.7885,3444.6713,30.0827,0.8733,220039555,267692640.5
4857,000001.SH,20180119,3487.864,3481.62,3498.4341,3474.2915,3474.754,13.11,0.3773,247536733,294189072.4
4858,000001.SH,20180122,3501.3622,3476.9939,3503.3857,3475.673,3487.864,13.4982,0.387,217487534,261295714.1
4859,000001.SH,20180123,3546.5048,3504.3439,3547.2222,3504.3439,3501.3622,45.1426,1.2893,238705904,282091889.3
4860,000001.SH,20180124,3559.4653,3553.4787,3569.4891,3527.1119,3546.5048,12.9605,0.3654,252954496,307629217.1
4861,000001.SH,20180125,3548.307,3555.1677,3571.4805,3528.0349,3559.4653,-11.1583,-0.3135,243413422,287989535
4862,000001.SH,20180126,3558.1288,3535.4931,3574.9048,3534.1952,3548.307,9.8218,0.2768,222698295,258149514.6
4863,000001.SH,20180129,3523.0007,3563.64,3587.0323,3510.2689,3558.1288,-35.1281,-0.9873,236026965,285417004.4
4864,000001.SH,20180130,3488.009,3511.5005,3523.0513,3484.6556,3523.0007,-34.9917,-0.9932,186369975,224681692.5
4865,000001.SH,20180131,3480.8334,3470.5089,3495.4533,3454.7259,3488.009,-7.1756,-0.2057,207253403,242657958.6
4866,000001.SH,20180201,3446.9799,3478.6701,3495.0933,3424.4188,3480.8334,-33.8535,-0.9726,260504707,292882256.3
4867,000001.SH,20180202,3462.0808,3419.2249,3463.1639,3388.8597,3446.9799,15.1009,0.4381,208120551,236278755.6
4868,000001.SH,20180205,3487.497,3411.6698,3487.7211,3406.2405,3462.0808,25.4162,0.7341,217673754,252198769.3
4869,000001.SH,20180206,3370.652,3418.01,3440.124,3364.2163,3487.497,-116.845,-3.3504,280555477,318818541.8
4870,000001.SH,20180207,3309.2598,3412.7441,3425.5377,3304.007,3370.652,-61.3922,-1.8214,260939714,295264429.9
4871,000001.SH,20180208,3262.0504,3281.0458,3307.1623,3225.7117,3309.2598,-47.2094,-1.4266,201262499,222348685.3
4872,000001.SH,20180209,3129.8508,3172.8509,3180.11,3062.7426,3262.0504,-132.1996,-4.0527,256389176,272095086.8
4873,000001.SH,20180212,3154.1254,3128.3709,3168.1258,3113.6054,3129.8508,24.2746,0.7756,153310831,171003182.2
4874,000001.SH,20180213,3184.9587,3176.1066,3219.2169,3176.1066,3154.1254,30.8333,0.9776,151527597,172045207
4875,000001.SH,20180214,3199.1589,3188.2475,3203.4967,3171.3836,3184.9587,14.2002,0.4459,100322827,114552203
4876,000001.SH,20180222,3268.5589,3237.5692,3269.9156,3234.1152,3199.1589,69.4,2.1693,138730445,157303882.5
4877,000001.SH,20180223,3289.0241,3275.429,3294.1338,3258.4878,3268.5589,20.4652,0.6261,145790368,159502514.8
4878,000001.SH,20180226,3329.5737,3307.295,3335.9856,3281.615,3289.0241,40.5496,1.2329,188568602,213333034.9
4879,000001.SH,20180227,3292.0679,3328.6719,3328.6719,3284.6293,3329.5737,-37.5058,-1.1264,174219368,204394381.5
4880,000001.SH,20180228,3259.408,3264.0585,3277.8324,3239.8438,3292.0679,-32.6599,-0.9921,151043536,180233815.2
4881,000001.SH,20180301,3273.7549,3235.0887,3280.1491,3228.5848,3259.408,14.3469,0.4402,159098320,185277782
4882,000001.SH,20180302,3254.5283,3248.4464,3269.9377,3242.2669,3273.7549,-19.2266,-0.5873,150861063,178602991.9
4883,000001.SH,20180305,3256.9263,3255.8713,3269.3999,3236.7172,3254.5283,2.398,0.0737,144835988,174148634.5
4884,000001.SH,20180306,3289.6419,3266.4868,3290.2534,3243.654,3256.9263,32.7156,1.0045,195358046,224381789.5
4885,000001.SH,20180307,3271.6683,3288.8645,3308.4063,3264.7639,3289.6419,-17.9736,-0.5464,168665019,193489335.4
4886,000001.SH,20180308,3288.4055,3268.3468,3289.4974,3261.5524,3271.6683,16.7372,0.5116,149827519,175895391.2
4887,000001.SH,20180309,3307.1656,3291.4258,3309.7153,3283.5591,3288.4055,18.7601,0.5705,168424509,202349181.9
4888,000001.SH,20180312,3326.6992,3319.2089,3333.5611,3313.5552,3307.1656,19.5336,0.5906,206532436,247894176.2
4889,000001.SH,20180313,3310.2389,3324.1215,3333.8754,3307.3764,3326.6992,-16.4603,-0.4948,177114353,202375117
4890,000001.SH,20180314,3291.3819,3298.6655,3304.9787,3287.3558,3310.2389,-18.857,-0.5697,157491085,183457630.4
4891,000001.SH,20180315,3291.112,3277.5143,3297.0981,3273.2008,3291.3819,-0.2699,-0.0082,148573606,179516618.1
4892,000001.SH,20180316,3269.8821,3290.209,3300.5654,3269.2826,3291.112,-21.2299,-0.6451,141203647,167761534.9
4893,000001.SH,20180319,3279.2517,3264.9281,3280.5673,3251.0471,3269.8821,9.3696,0.2865,137954980,169772207
4894,000001.SH,20180320,3290.6399,3257.2188,3292.5742,3252.4333,3279.2517,11.3882,0.3473,139881081,166979881.4
4895,000001.SH,20180321,3280.9521,3299.731,3314.209,3268.8779,3290.6399,-9.6878,-0.2944,168398277,208617686.7
4896,000001.SH,20180322,3263.4803,3281.265,3288.7967,3242.7619,3280.9521,-17.4718,-0.5325,150432977,184471728.8
4897,000001.SH,20180323,3152.7608,3172.772,3188.2351,3110.6637,3263.4803,-110.7195,-3.3927,275532013,293405066
4898,000001.SH,20180326,3133.7218,3117.3192,3134.2759,3091.4575,3152.7608,-19.039,-0.6039,186366350,215910259.1
4899,000001.SH,20180327,3166.6488,3164.7976,3172.7777,3143.5695,3133.7218,32.927,1.0507,189073383,227085087.3
4900,000001.SH,20180328,3122.2895,3130.5711,3165.2126,3117.5336,3166.6488,-44.3593,-1.4008,163500488,208617851.7
4901,000001.SH,20180329,3160.5306,3127.2628,3174.5089,3098.2465,3122.2895,38.2411,1.2248,170312384,210920223.3
4902,000001.SH,20180330,3168.8966,3161.7856,3177.7208,3152.8888,3160.5306,8.366,0.2647,154646596,196006696.9
4903,000001.SH,20180402,3163.179,3169.7787,3192.3403,3159.986,3168.8966,-5.7176,-0.1804,177727777,226253566.4
4904,000001.SH,20180403,3136.6332,3130.013,3144.3321,3119.1321,3163.179,-26.5458,-0.8392,152216674,189692715.2
4905,000001.SH,20180404,3131.1114,3147.0491,3163.3404,3128.8668,3136.6332,-5.5218,-0.176,146976682,193492824.2
4906,000001.SH,20180409,3138.2936,3125.4415,3146.0926,3110.3025,3131.1114,7.1822,0.2294,139608621,177236920.1
4907,000001.SH,20180410,3190.3216,3144.2568,3190.6492,3139.0807,3138.2936,52.028,1.6578,168201359,206087413.1
4908,000001.SH,20180411,3208.0818,3197.3719,3220.8453,3191.5865,3190.3216,17.7602,0.5567,175867197,211420424
4909,000001.SH,20180412,3180.1583,3203.2782,3205.2522,3177.0492,3208.0818,-27.9235,-0.8704,148231313,185040054.6
4910,000001.SH,20180413,3159.0521,3192.0418,3197.8959,3155.5058,3180.1583,-21.1062,-0.6637,127552310,163651750.6
4911,000001.SH,20180416,3110.6489,3152.8882,3153.1063,3096.1003,3159.0521,-48.4032,-1.5322,154415695,192233349.2
4912,000001.SH,20180417,3066.7967,3112.9747,3118.7596,3064.0281,3110.6489,-43.8522,-1.4097,147222846,185428029.3
4913,000001.SH,20180418,3091.3987,3091.9095,3096.889,3041.625,3066.7967,24.602,0.8022,159290503,202238970
4914,000001.SH,20180419,3117.376,3094.2738,3127.4389,3090.2867,3091.3987,25.9773,0.8403,160056805,196198984.7
4915,000001.SH,20180420,3071.5425,3105.4617,3111.1707,3065.9214,3117.376,-45.8335,-1.4703,155147091,185139069.1
4916,000001.SH,20180423,3068.012,3063.4427,3085.0573,3045.9369,3071.5425,-3.5305,-0.1149,131686340,157854795.1
4917,000001.SH,20180424,3128.9271,3069.7455,3136.0395,3069.7455,3068.012,60.9151,1.9855,162274806,195545006.1
4918,000001.SH,20180425,3117.9739,3112.3978,3122.9082,3107.0008,3128.9271,-10.9532,-0.3501,127311053,161298141.7
4919,000001.SH,20180426,3075.0301,3119.4962,3121.9334,3067.9286,3117.9739,-42.9438,-1.3773,133972736,163783774.6
4920,000001.SH,20180427,3082.2316,3082.4148,3088.0347,3049.9139,3075.0301,7.2015,0.2342,131225643,179520260
4921,000001.SH,20180502,3081.1773,3087.4086,3097.6039,3064.763,3082.2316,-1.0543,-0.0342,134184566,168246153
4922,000001.SH,20180503,3100.8586,3074.5165,3105.6598,3056.1573,3081.1773,19.6813,0.6388,139985620,173444959.1
4923,000001.SH,20180504,3091.0334,3093.1169,3104.0925,3086.7845,3100.8586,-9.8252,-0.3169,118711265,148436363.4
4924,000001.SH,20180507,3136.6448,3094.8989,3136.8363,3091.6579,3091.0334,45.6114,1.4756,138948186,178243870
